asset_name,2022-11-01,2022-11-02,2022-11-03,2022-11-04,2022-11-07,2022-11-08,2022-11-09,2022-11-10,2022-11-11,2022-11-14,2022-11-15,2022-11-16,2022-11-17,2022-11-18,2022-11-21,2022-11-22,2022-11-23,2022-11-25,2022-11-28,2022-11-29,2022-11-30,2022-12-01,2022-12-02,2022-12-05,2022-12-06,2022-12-07,2022-12-08,2022-12-09,2022-12-12,2022-12-13,2022-12-14,2022-12-15,2022-12-16,2022-12-19,2022-12-20,2022-12-21,2022-12-22,2022-12-23,2022-12-27,2022-12-28,2022-12-29,2022-12-30,2023-01-03,2023-01-04,2023-01-05,2023-01-06,2023-01-09,2023-01-10,2023-01-11,2023-01-12,2023-01-13,2023-01-17,2023-01-18,2023-01-19,2023-01-20,2023-01-23,2023-01-24,2023-01-25,2023-01-26,2023-01-27,2023-01-30,2023-01-31
WELLS FARGO & CO NEW,0.020874,-0.001491,-0.022184,0.026351,0.00706,0.002337,-0.025646,0.043072,-0.008342,-0.014301,-0.003414,-0.010704,-0.004761,0.011089,0.007312,0.005764,0.00467,0.002324,-0.009696,0.012559,0.007988,-0.022524,-0.019842,-0.04963,-0.005955,-0.021889,0.003062,-0.001879,0.008471,-0.0056,-0.010324,-0.019203,-0.004351,0.015295,-0.020086,0.003416,-0.0107,0.007375,0.001464,0.001949,0.005107,-0.000968,0.01211,0.020579,-0.005393,0.008958,-0.009579,-0.000708,0.008971,0.002106,0.032454,-0.002261,-0.016772,-0.009912,0.022584,0.025273,-0.01288,0.020023,0.010366,0.006767,0.003686,0.01253
VERIZON COMMUNICATIONS INC,0.0,0.009098,-0.01485,0.002423,-0.001343,0.018285,-0.006602,0.023924,-0.005711,0.000261,-0.015923,0.004775,0.007392,0.01022,0.001816,0.015018,-0.007143,0.002569,-0.01999,0.002615,0.016693,-0.016675,-0.003913,-0.029073,-0.004856,0.00759,-0.001883,0.008086,0.014706,-0.002372,-0.010829,0.008545,-0.01721,-0.002425,-0.00108,0.021357,0.014029,0.00261,0.021869,-0.01121,0.011595,0.003566,0.018274,0.025175,0.013859,0.011751,-0.00397,0.01402,-0.018355,0.015299,0.001196,-0.024128,-0.021542,0.002252,-0.001498,-0.00925,0.019934,-0.002227,-0.001488,0.009188,0.010089,0.012668
ADOBE INC,-0.007787,-0.046832,-0.05076,-0.000629,0.048259,0.00878,-0.010921,0.103992,0.033945,-0.002286,0.016423,-0.021823,-0.001714,-0.020632,-0.02832,0.029208,0.014809,-0.004408,-0.015944,-0.006657,0.055542,-0.002377,-0.007498,-0.021784,-0.0088,-0.013498,0.018061,-0.005833,0.022774,0.012686,-0.007417,-0.032978,0.029905,-0.028889,0.028775,0.009343,-0.014236,0.005735,-0.009928,-0.020174,0.028173,-0.00311,0.001159,0.013327,-0.03799,0.013123,0.027739,-0.009591,0.012489,0.004695,-0.000464,0.0,-0.008915,0.003574,0.040434,0.024132,-0.010028,-0.008718,0.021359,0.013367,-0.019665,0.019041
SALESFORCE INC,-0.017037,-0.061382,-0.024532,-0.04483,0.034485,0.01736,-0.034263,0.100239,0.009149,0.005896,0.021493,-0.042883,-0.035005,-0.011023,-0.021548,0.030376,0.020034,0.007291,0.002217,-0.013078,0.056501,-0.082683,-0.016599,-0.073534,-0.004928,-0.020935,-0.002682,0.007531,0.015254,0.018857,-0.006415,-0.031985,-0.016636,0.005769,-0.004341,0.014403,-0.008519,0.001935,0.009425,-0.016761,0.031681,0.000377,0.016517,0.035688,-0.023283,0.030585,0.046901,0.002311,-0.017227,0.032436,-0.000602,-0.006956,-0.020341,0.0066,0.033058,0.030545,-0.00648,0.008459,0.057117,-0.003453,0.001398,0.019545
COMCAST CORP NEW,-0.005671,-0.020596,-0.017147,0.020408,0.019355,0.009494,-0.015988,0.043963,0.038145,0.003233,0.004395,-0.008751,0.00824,0.007005,-0.004348,0.021834,0.012251,0.003378,-0.001683,-0.003091,0.032695,-0.009825,-0.011577,-0.019799,-0.010811,-0.004314,0.01011,0.010009,0.033975,0.005203,-0.037047,-0.020934,-0.003467,-0.014787,0.012655,0.019471,-0.007412,0.00919,-0.003984,-0.010857,0.012421,-0.002282,0.024878,0.028676,0.010659,0.024608,-0.008973,0.008788,0.001848,0.019499,0.006203,0.000257,-0.016949,-0.003657,0.03225,0.022606,-0.012668,0.008805,0.007731,-0.020045,-0.009091,0.002803
MORGAN STANLEY DEAN WITTER & CO,0.018863,0.007764,-0.008889,0.014709,0.008486,-0.003389,-0.021459,0.06411,0.022297,-0.010685,0.007683,-0.007514,-0.009686,0.002811,-0.001345,0.006623,0.0029,0.010897,-0.01122,0.013238,0.021849,-0.000752,-0.009677,-0.024864,-0.02561,-0.002628,0.016155,0.008795,0.018442,0.01745,-0.023838,-0.029945,-0.010594,-0.015082,-0.004559,0.02008,-0.005756,-0.00301,-0.012194,-0.007054,0.009235,-0.002581,0.008233,0.010849,-0.008425,0.019088,0.000914,0.014605,0.005736,0.0123,0.012482,0.059132,-0.00515,-0.025161,0.022199,0.009248,-0.016679,0.001361,0.008992,0.003731,-0.001291,0.014277
LINDE PLC,0.002758,-0.012845,0.011076,0.038071,0.014761,0.003892,-0.000858,0.044301,0.005634,0.005633,0.001445,0.003518,-0.010158,0.013834,-0.001612,0.01612,0.009124,0.00455,-0.019511,-0.016968,0.013586,0.005795,0.000267,-0.00916,-0.008257,-0.000302,0.009747,-0.007232,0.011559,0.019045,-0.001285,-0.032777,-0.003537,-0.007827,0.005748,-0.00079,-0.003073,0.005097,-0.001154,-0.009242,0.011782,-0.010826,-0.024005,-0.004963,-0.035609,0.034928,0.018219,0.000342,0.023569,-0.002154,0.01581,-0.012301,-0.017152,0.000617,0.012572,-0.006482,0.006555,-0.006908,0.009652,-0.014597,0.001016,0.018183
PHILIP MORRIS INTERNATIONAL INC,-0.001415,-0.025513,-0.011636,0.018565,0.010225,0.017602,-0.016541,0.025063,0.013083,-0.005716,0.007878,0.000423,0.004751,0.01177,0.00644,0.002683,0.009778,0.001427,-0.00631,0.001639,0.019225,0.027992,0.017958,-0.007862,-0.017878,0.00246,0.001767,0.000294,0.004996,-0.002729,0.001368,-0.011614,-0.009776,0.003291,0.003081,0.008621,0.003382,0.008229,0.009735,-0.016946,0.002477,0.000198,0.000889,-0.000691,-0.00405,0.026483,-0.011499,-0.001075,-0.001272,-0.006075,0.002563,-0.004621,-0.019461,0.019444,0.006226,-0.00658,0.001483,0.020928,0.008702,-0.005368,0.000675,0.003949
TEXAS INSTRUMENTS INC,0.014132,-0.027072,-0.01243,0.039164,0.018691,0.014606,-0.018559,0.058791,0.027477,-0.011421,0.000733,-0.023146,0.010954,-0.001027,-0.015869,0.027958,0.009931,-0.010672,-0.022985,-0.000116,0.043242,-0.016403,0.000901,-0.00152,-0.017194,-0.003384,0.015022,-0.011908,0.018478,0.000113,-0.009465,-0.033045,-0.002706,-0.011442,-0.009069,0.015895,-0.023884,-0.001943,-0.00365,-0.015814,0.023761,0.001212,-0.012166,0.036517,-0.013241,0.049302,0.008678,0.009735,0.002635,-0.004137,0.00494,-0.020167,-0.00935,-0.016287,0.01211,0.029884,-0.006342,-0.011297,-0.00537,0.006548,-0.004965,0.023566
NIKE INC,0.011761,-0.037005,0.001107,0.059624,-0.024533,0.003318,-0.0176,0.080239,0.066338,-0.016024,0.022224,-0.013869,0.001235,0.000569,-0.015083,0.020611,0.006417,-0.00647,-0.009438,0.01229,0.032377,0.012946,0.01287,-0.022995,-0.015417,0.003706,0.02797,-0.017421,0.024219,0.00696,-0.012406,-0.02638,-0.023592,-0.027371,0.001553,0.121791,0.008032,-0.003941,0.011269,-0.021946,0.020612,-0.002897,0.014871,0.020716,-0.004868,0.032416,0.00257,0.00793,0.016688,-0.000391,0.007507,-0.00551,-0.013345,-0.015028,0.016783,0.013189,-0.01138,-7.9e-05,0.005598,0.0,-0.009096,0.007597
NETFLIX INC,-0.017576,-0.047951,-0.014432,-0.030737,-0.008398,0.018793,-0.033402,0.079753,0.055133,0.031503,0.036522,-0.013475,-0.035096,-0.024722,-0.010174,0.005753,0.016778,-0.020446,-0.015304,-0.000747,0.08745,0.037378,0.010917,-0.024406,-0.02249,0.00936,0.005966,0.031425,-0.015093,0.016372,-0.007835,-0.086273,0.001033,-0.00829,-0.000381,0.033901,-0.000705,-0.009354,-0.036598,-0.025654,0.05143,0.012916,0.000237,0.049025,0.000937,0.018889,-0.001204,0.039249,-0.000855,0.00877,0.008148,-0.019831,0.000337,-0.032329,0.084616,0.043562,0.017934,0.011352,-0.008398,-0.011237,-0.021232,0.002124
INVESCO QQQ TRUST,-0.010218,-0.034277,-0.019535,0.016085,0.010994,0.007287,-0.023076,0.073789,0.018426,-0.008751,0.013838,-0.013649,-0.002207,3.5e-05,-0.010287,0.014403,0.010037,-0.006578,-0.014673,-0.00757,0.045586,0.001227,-0.003983,-0.016783,-0.02072,-0.004083,0.011835,-0.006377,0.012551,0.01075,-0.007414,-0.033577,-0.009535,-0.014019,-0.000778,0.014506,-0.024465,0.002249,-0.014138,-0.013203,0.024375,-0.000601,-0.00676,0.004764,-0.015654,0.027602,0.006473,0.008464,0.0173,0.005404,0.006881,0.002029,-0.013,-0.009824,0.027367,0.022216,-0.002042,-0.002219,0.019497,0.009954,-0.020219,0.014986
BRISTOL MYERS SQUIBB CO,0.002969,-0.003218,0.013299,0.003823,0.005204,0.009976,-0.002501,-0.005014,-0.043084,0.005661,-0.00144,-0.001704,0.013263,0.003758,0.019497,-0.001266,0.003551,0.001264,-0.001262,-0.00139,0.015817,0.007474,0.003091,-0.0053,-0.009665,0.000125,-0.000626,-0.013145,0.000761,-0.019521,-0.002715,-0.027742,-0.020133,-0.00449,-0.006971,0.00936,0.006818,-0.012732,-0.003841,-0.008539,0.001528,-0.00208,0.004309,0.004982,-0.00179,0.015017,-0.02726,0.009013,0.004047,-0.004726,0.01271,-0.002758,-0.002351,0.022318,0.005424,-0.012003,-0.012558,0.011474,-0.00246,-0.007398,-0.005797,0.008608
CONOCOPHILLIPS,0.013403,-0.009939,0.057782,-0.011209,0.0198,-0.003705,-0.068283,0.03353,0.03476,-0.003135,0.007968,-0.03617,0.015088,-0.019819,-0.024108,0.03578,-0.024927,0.000552,-0.023421,0.003311,-0.005956,-0.003643,-0.007151,-0.022999,-0.031499,-0.006314,-0.019847,-0.022913,0.015997,0.014582,-0.004761,-0.002835,-0.018747,0.0,0.020011,0.032224,-0.029068,0.042958,0.012132,-0.026673,0.009366,0.013833,-0.041356,0.001945,0.030263,0.012503,-0.007359,0.006135,0.001355,0.016238,0.010902,-0.010126,-0.014055,0.009194,0.018054,-0.013711,-0.010988,0.01313,0.035557,-0.008343,-0.024917,0.011118
QUALCOMM INC,-0.002805,-0.041166,-0.076622,0.027051,0.031868,0.022255,-0.018749,0.092819,0.006215,-0.005188,0.043212,-0.041977,0.017643,0.008058,-0.029471,0.028702,0.012131,-0.013584,-0.031673,-0.009704,0.074844,0.00253,-0.009069,-0.018781,-0.028548,-0.013107,0.029947,-0.022177,0.018144,0.01881,-0.014414,-0.041656,-0.01809,-0.016764,-0.004529,0.022212,-0.034122,0.001446,-0.01245,-0.022748,0.02683,0.00091,-0.024923,0.040392,-0.019098,0.054296,-0.006329,0.020068,0.012659,0.027029,-0.011103,0.000333,0.014633,-0.036545,0.045246,0.066151,-0.002519,0.003596,0.02127,-0.00418,-0.013268,0.012003
NEXTERA ENERGY INC,0.00271,-0.005533,0.011646,0.00793,-0.019163,0.01268,-0.000894,0.063939,0.001322,-0.019806,0.015307,0.017006,-0.023363,0.010322,0.004808,0.006101,0.014683,0.004946,-0.018866,-0.01481,0.026791,0.001535,0.004362,-0.000587,0.000352,0.001291,0.005511,-0.014576,0.024139,0.006932,-0.001147,-0.014245,-0.019462,-0.007369,0.0,0.01353,-0.015476,0.009959,-0.00202,-0.01,0.011063,-0.005709,0.002751,0.007873,-0.022014,0.012344,0.005021,0.005591,0.005441,0.000824,-0.004584,0.012518,-0.022627,-0.014439,-0.009323,0.010389,0.014879,-0.087128,-0.002481,-0.010733,-0.007012,-0.005596
RAYTHEON TECHNOLOGIES CORP,0.007699,-0.014652,0.006904,0.00443,0.009977,0.00104,-0.011842,0.028487,-0.042825,-0.007475,0.030554,-0.015033,0.007737,0.00878,0.008809,0.006757,0.002891,0.003501,-0.005848,0.00547,0.01324,0.007901,0.015176,-0.003267,-0.019368,0.00314,0.004544,-0.012263,0.013127,0.003315,0.000601,-0.014607,-0.001523,-0.008135,0.006561,0.016093,-0.01253,0.00802,0.003625,-0.005218,0.012003,0.005881,-0.00109,0.000298,0.000397,0.015662,-0.027913,0.003213,-0.003303,0.010945,-0.019865,-0.002533,-0.027329,-0.015667,0.001273,0.02003,0.033455,0.005429,0.0024,-0.006484,-0.008936,0.011549
A T & T INC,0.006583,0.00436,-0.014107,0.008255,0.002183,0.011438,-0.010232,0.025027,0.011146,0.000525,-0.002099,-0.004732,0.001057,0.001055,-0.006853,0.008493,0.004737,0.001572,-0.01569,0.010096,0.014203,-0.004668,-0.008859,-0.014196,0.0224,0.006781,-0.009326,-0.001569,0.011001,-0.009326,-0.011506,-0.022751,0.001083,-0.034072,0.011758,0.004427,0.006612,0.002189,0.008192,-0.013001,0.012624,-0.002168,0.017925,0.021345,0.003657,0.016658,-0.010881,0.022584,-0.003082,0.0,0.007213,-0.011253,-0.016037,-0.004206,0.015312,-0.00676,0.003141,0.065762,-0.020568,-0.0025,0.010526,0.010417
ROYAL BANK CANADA MONTREAL QUE,0.0,-0.008111,-0.005015,0.034955,0.006247,0.008102,-0.01503,0.040373,0.011204,-0.004029,0.002933,-0.005445,0.00659,-0.001511,-0.003329,0.020344,0.000794,9.9e-05,-0.022398,-0.002332,0.013921,0.004811,-0.006184,-0.01385,-0.01435,-0.002272,0.000104,-0.007347,0.010946,-0.010415,-0.005106,-0.0177,-0.003625,-0.006849,0.009266,0.009608,-0.009622,0.007581,0.005086,-0.011703,0.013762,-0.010628,-0.003723,0.022846,-0.010542,0.022996,0.012168,0.008252,-0.000303,0.009501,0.003905,0.007978,-0.013951,0.002107,0.008111,0.000695,0.002382,-0.002698,0.020054,-0.005898,-0.002571,0.014772
SCHWAB CHARLES CORP NEW,0.002761,-0.012017,0.000253,0.001267,0.00759,-0.000251,-0.014316,0.003705,-0.002546,-0.024119,0.023931,-0.011367,0.00633,0.024519,0.002381,0.01575,0.001846,0.002457,-0.021811,0.007015,0.026745,-0.009813,0.008932,-0.014795,-0.008001,-0.004963,0.000748,-0.005358,0.005888,-0.031635,-0.005531,-0.003363,0.014664,0.000895,0.016611,0.021242,-0.005538,0.012005,0.005503,0.001581,0.003764,0.007259,-0.015854,0.017208,-0.002879,0.017206,0.010528,0.002224,-0.025695,0.000719,-0.005989,0.006146,-0.025273,-0.062177,0.009303,0.009087,0.019555,-0.000505,-0.014645,-0.043049,0.010845,0.02543
HONEYWELL INTERNATIONAL INC,-0.004509,-0.012949,0.019554,0.016929,0.009237,0.00758,-0.008043,0.029574,-0.009637,0.001269,0.011408,-0.006638,0.002383,9.3e-05,0.009463,0.010159,0.000686,0.005208,-0.01945,0.004403,0.013058,-0.009838,0.007774,-0.015885,-0.011178,0.00122,-0.000468,-0.008062,0.013561,0.002145,-0.001117,-0.026779,0.003685,-0.001573,0.009933,0.017069,-0.012971,0.007348,0.004769,-0.012565,0.012065,-0.002095,0.0,-0.019879,-0.026519,0.028366,0.001902,0.00318,0.004542,0.017334,0.002917,-0.020175,-0.037693,-0.017528,0.006827,0.012028,0.012081,-0.001256,0.012968,-0.005828,-0.011291,0.013121
UNITED PARCEL SERVICE INC,-0.002205,-0.016846,-0.003463,0.010243,0.020762,-0.00201,-0.028319,0.059936,0.034065,-0.002245,0.020699,-0.024302,-0.005648,0.016529,0.009164,0.011793,0.000547,-0.00175,-0.0143,0.027681,0.026178,0.002425,-0.004206,-0.043455,-0.033451,-0.002456,0.028396,-0.011078,0.027528,0.007232,0.002502,-0.016819,-0.016611,0.001291,-0.026901,0.017566,-0.006056,0.007972,-0.000452,-0.018764,0.012327,-0.010868,0.008283,0.01044,-0.018463,0.029395,0.015312,-0.016071,0.019354,0.003951,-0.004373,-0.017293,-0.012737,-0.003225,0.011241,0.013193,-0.002715,-0.014056,0.012623,0.0133,-0.028118,0.046675
AMGEN INC,0.006325,-0.011211,-0.011635,0.011885,0.029661,0.055484,-0.009371,0.004695,-0.020584,0.000982,-0.005959,0.00744,0.01244,-3.5e-05,0.003028,-0.003852,-0.012716,0.0012,-0.003947,-0.002229,0.015639,-0.001606,-0.001504,-0.002102,-0.005686,0.008719,-0.000665,-0.024232,-0.006711,-0.016331,-0.00415,-0.018404,0.004772,-0.006395,-0.003576,0.005704,-0.003756,-0.005052,-0.002008,-0.007479,0.006656,-0.001976,-0.00377,0.010472,0.009342,0.031252,-0.018459,0.01392,-0.003542,-0.007292,0.00299,-0.008501,-0.018688,-0.008908,0.004618,-0.008623,-0.004866,-0.012168,-0.006471,-0.004826,-0.008121,0.00322
CATERPILLAR INC,0.009424,-0.018124,0.022001,0.039177,0.003336,0.005249,-0.018581,0.030638,0.01738,4.2e-05,-0.008076,-0.00925,-0.008519,0.004296,0.003198,0.021924,-0.001433,-0.005149,-0.014425,0.012139,0.005487,-0.003046,0.001867,-0.015076,-0.018403,0.003022,0.008472,-0.01572,0.025386,0.010427,-0.004289,-0.016291,0.008931,-0.001848,0.012269,0.028026,-0.017333,0.009809,0.013632,-0.015464,0.003425,-0.002664,-0.002839,0.010382,-0.004475,0.035708,-0.009001,0.015773,0.000878,0.01731,0.01329,-0.008512,-0.013424,-0.023218,0.016114,0.011974,0.01943,0.003222,0.014239,0.009232,-0.011492,-0.03522
AMERICAN EXPRESS CO,-0.009229,-0.024341,-0.029199,0.038834,0.015616,0.021908,-0.028895,0.060949,0.000905,-0.004907,-0.001557,-0.008578,-0.01265,0.012347,0.002033,0.011583,-0.004205,0.001429,-0.021278,0.02353,0.020528,-0.000571,-0.004762,-0.004274,-0.008842,0.000453,-0.0042,-0.001427,0.022157,0.001335,-0.021648,-0.025242,-0.026095,-0.008818,0.004758,0.009609,-0.012169,0.011768,-0.004285,-0.016258,0.022985,0.002919,-0.004264,0.023246,-0.023848,0.025541,0.001532,0.010638,0.012632,0.006497,0.005422,-0.012904,-0.021659,-0.023734,0.032346,0.015831,0.008636,0.009271,-0.005677,0.105402,0.002031,0.013147
BOEING CO,0.006105,0.028107,0.063361,0.020797,0.030623,0.028561,-0.005188,0.052388,-0.000507,-0.022198,0.010372,-0.01517,0.000521,0.006424,-0.005463,-0.002544,0.013623,0.020074,-0.036611,0.020311,0.020306,-0.01733,0.040335,0.012195,-0.036035,-0.010817,0.014618,0.002569,0.037485,0.004617,0.005985,-0.024064,0.005334,0.005306,0.014056,0.040948,-0.039541,0.004303,0.001798,-0.005385,0.002813,0.008364,0.025723,0.042223,0.006629,0.039075,-0.020798,-0.009014,0.006483,0.030236,-0.000887,-0.012703,-0.00946,-0.011079,-0.001594,0.015525,0.009573,0.003302,0.000235,-0.007333,-0.007103,0.015882
DEERE & CO,-0.017963,-0.0071,0.019899,0.003709,0.009314,0.014545,-0.018489,0.026493,-0.003876,0.002241,7.4e-05,-0.001401,0.016216,0.003075,-0.00618,0.011805,0.050317,0.009028,-0.000589,-0.000544,6.8e-05,0.001837,0.008601,-0.019569,0.003113,0.005476,0.005174,-0.018333,0.005152,0.00032,0.002859,-0.019729,0.003025,0.003665,0.006217,0.014425,-0.013088,0.002455,-0.001785,-0.013688,-0.00079,0.00028,-0.010425,-0.001909,-0.020662,0.028308,0.004057,0.021555,-0.00903,0.006021,0.008118,-0.003253,-0.027864,-0.040823,0.004895,-0.003069,0.017907,-0.007272,0.018277,-0.00717,0.005787,0.005326
TORONTO DOMINION BANK ONT,0.005938,-0.01336,-0.005983,0.03374,0.003371,0.005803,-0.017461,0.034925,-0.004629,-0.010051,0.000909,0.00106,0.007108,0.003004,-0.000749,0.016032,0.004424,-0.000734,-0.021305,-0.009908,0.011979,0.024423,0.003218,-0.020848,-0.016826,-0.009844,0.012542,0.002266,0.008591,-0.022714,-0.012691,-0.014868,-0.00566,0.002688,0.014191,0.006841,-0.005559,0.009006,0.006002,-0.016063,0.016636,-0.009634,-0.009419,0.026656,-0.023415,0.009904,0.000311,-0.003268,0.005308,0.025004,0.005303,0.012509,-0.018309,-0.003033,0.013688,0.005851,0.002387,0.001786,0.011884,0.008074,-0.014126,0.022452
LOWES COMPANIES INC,-0.007181,-0.040506,-0.031716,0.012957,0.024211,0.009648,-0.009185,0.094787,0.023003,-0.020859,0.020424,0.030119,-0.031284,0.007342,0.00162,0.019974,-0.016086,-0.000237,-0.009148,-0.00751,0.024486,0.013785,-0.00297,-0.040309,-0.02071,0.024664,-0.016096,-0.008793,0.016405,0.02994,0.004214,-0.019282,-0.009038,-0.014408,-0.01137,0.007816,-0.016203,0.013708,-0.000842,-0.00818,0.010997,-0.014931,-0.001004,0.011807,-0.003079,0.000996,-0.007613,0.009827,0.0357,0.008006,0.009036,-0.012443,-0.004868,-0.030552,0.011874,0.002836,0.011457,-0.001453,-0.020863,0.00337,-0.002864,0.0314
UNION PACIFIC CORP,-0.001623,-0.021797,0.003428,0.018169,-0.002034,0.039277,-0.002941,0.047097,0.021175,-0.002529,-0.028993,0.007643,-0.011542,0.003622,0.008025,0.004381,-0.003189,0.003811,-0.022547,0.020382,0.021902,-0.006899,-0.005557,-0.017091,0.000379,0.005115,0.003817,-0.007886,0.021197,0.010147,-0.002018,-0.024221,-0.003768,-0.018172,-0.004748,0.014654,0.001152,0.005991,0.001953,-0.016404,0.01136,-0.010276,0.002463,0.007997,-0.02944,0.043973,-0.002594,0.003878,0.009327,0.002007,-0.006801,0.005065,-0.022538,-0.018999,0.015377,0.007045,-0.033075,-0.015061,0.006796,0.004517,-0.010821,0.01993
STARBUCKS CORP,0.00589,-0.028932,0.001182,0.08479,-0.01535,0.025428,-0.006361,0.050529,0.011635,0.000411,0.004209,-0.007769,-0.00103,0.010106,0.003777,0.001119,0.011074,0.000402,-0.00904,0.0,0.035881,0.011448,0.016252,-0.014279,-0.014196,-0.002057,0.018357,-0.018797,0.00894,-0.005745,0.000783,-0.021529,-0.011601,-0.005363,-0.003052,0.006837,-0.009223,0.005217,0.009464,-0.006048,0.011866,-0.005713,0.016432,0.036001,-0.000287,0.021641,-0.018277,0.01203,0.00283,-0.004233,0.013037,-0.004476,-0.016393,-0.007048,0.007481,0.011139,0.004049,0.003188,0.016639,0.002391,-0.005687,0.006827
GOLDMAN SACHS GROUP INC,0.011814,0.003471,-0.00263,0.025912,0.012992,0.004027,-0.005549,0.045055,0.018133,-0.007296,0.00136,-0.001437,-0.00667,-0.001527,0.002663,0.009626,0.0062,0.006757,-0.016716,0.003531,0.012874,-0.00606,-0.008416,-0.023753,-0.023228,-0.008239,-0.005112,0.00296,0.011249,0.015172,-0.022539,-0.029275,-0.009948,-0.005024,-0.000348,0.016459,-0.01308,-0.000202,-0.010246,-0.003217,0.00751,-0.000146,0.008271,0.004275,-0.011332,0.012567,0.014135,0.012351,0.019924,0.01498,0.010975,-0.064385,-0.002372,0.004755,-0.025403,0.021355,-0.00232,0.003732,0.015273,-0.003578,0.01063,0.023359
S & P GLOBAL INC,-0.015938,-0.01705,-0.004634,0.022955,0.009008,0.002161,-0.018253,0.102229,0.028855,-0.023947,0.020105,-0.002791,-0.01951,-0.002595,0.004482,0.013902,0.01709,0.001368,-0.019279,-0.011025,0.016305,0.027721,-0.007667,-0.026376,0.003939,-0.000483,0.00367,-0.017176,0.001269,0.030243,-0.010764,-0.02617,-0.014452,-0.011602,-0.010576,0.016079,-0.015825,0.002499,-0.004866,-0.005191,0.030977,-0.014332,0.000687,0.019244,-0.016217,0.034992,0.007187,0.01156,0.027258,0.010218,-0.003779,0.002811,-0.009009,-0.008157,0.019162,0.007363,-0.008199,-0.003644,0.002729,0.016359,-0.019417,0.024035
INTERNATIONAL BUSINESS MACHS COR,-0.000651,-0.009913,-0.017248,0.018517,0.010076,0.012289,-0.007141,0.02795,0.013737,0.007194,0.000971,0.001247,0.010864,0.01061,-0.006502,0.016499,-0.002347,-0.002555,-0.01476,0.002121,0.016452,0.001746,-0.003285,-0.008475,0.000611,-0.001559,0.003463,-0.00494,0.014689,0.009115,-0.004715,-0.050047,-0.015454,-0.009204,0.017354,0.006087,-0.008864,0.005466,0.005436,-0.016852,0.007427,-0.001205,0.004685,0.007418,-0.010449,0.018354,-0.001044,0.008708,0.003177,0.001996,0.002336,-0.004798,-0.032922,0.001496,0.004125,0.004674,-0.002608,-0.005159,-0.044828,-0.000446,0.006771,-0.004213
ADVANCED MICRO DEVICES INC,-0.00666,-0.017265,0.025243,0.034603,0.014311,0.012207,-0.061551,0.14269,0.056959,0.016029,0.038624,-0.048056,0.016506,-0.004466,-0.015088,0.038504,0.015282,-0.016492,-0.025952,0.002733,0.057774,-0.001932,-0.032266,-0.018138,-0.045504,-0.00185,0.004705,-0.026678,0.030325,0.013867,-0.037962,-0.034818,-0.016834,-0.012536,0.007122,0.04043,-0.056442,0.010335,-0.019374,-0.011064,0.03596,-0.000771,-0.011579,0.009997,-0.036035,0.026151,0.051282,0.012047,0.014842,0.025196,0.002825,0.00831,-0.014807,-0.039983,0.034855,0.092194,-0.023912,0.002811,0.003337,0.003193,-0.039125,0.037267
ELEVANCE HEALTH INC,-0.004097,-0.011772,-0.007916,-0.013487,0.003418,0.003501,-0.019442,0.003615,-0.058481,-0.00114,-0.024022,-0.005992,0.001827,0.038385,0.009267,0.010302,0.004158,0.013211,-0.002102,0.005031,0.034073,-0.014392,-0.000704,-0.002406,0.011602,0.002839,-0.001472,-0.007938,0.017641,-0.027818,0.001598,-0.021475,-0.013616,0.001673,0.0035,0.012266,-0.001527,0.008293,-0.000155,-0.002975,0.00039,0.000175,-0.020995,-0.033373,-0.025626,0.005243,-0.010032,-6.4e-05,0.020948,-0.0072,0.012409,-0.004224,-0.019232,0.018041,-0.00152,-0.003233,0.001214,0.035673,0.013318,-0.019236,-0.007005,0.022307
PROLOGIS INC,-0.019865,-0.016674,0.011898,-0.003611,0.012172,0.007528,-0.008747,0.087784,-0.018675,-0.031258,0.002222,0.007982,-0.011791,0.020034,0.003404,0.007221,-0.002159,0.007444,-0.042358,0.021084,0.034971,-0.005858,-0.001366,-0.022918,0.002976,0.012216,0.013793,-0.010884,0.014701,0.025926,0.004047,-0.024593,-0.046884,-0.001515,0.000982,0.015689,-0.00588,0.00309,-0.002904,-0.025068,0.03187,-0.01088,-0.000355,0.037892,-0.03514,0.033673,-0.005058,-8.6e-05,0.042223,0.009673,-0.001802,-0.003938,0.01013,-0.011089,0.012614,0.026462,0.002618,-0.005617,0.018856,0.0139,-0.015789,0.01166
