asset_name,2024-02-01,2024-02-02,2024-02-05,2024-02-06,2024-02-07,2024-02-08,2024-02-09,2024-02-12,2024-02-13,2024-02-14,2024-02-15,2024-02-16,2024-02-20,2024-02-21,2024-02-22,2024-02-23,2024-02-26,2024-02-27,2024-02-28,2024-02-29,2024-03-01,2024-03-04,2024-03-05,2024-03-06,2024-03-07,2024-03-08,2024-03-11,2024-03-12,2024-03-13,2024-03-14,2024-03-15,2024-03-18,2024-03-19,2024-03-20,2024-03-21,2024-03-22,2024-03-25,2024-03-26,2024-03-27,2024-03-28,2024-04-01,2024-04-02,2024-04-03,2024-04-04,2024-04-05,2024-04-08,2024-04-09,2024-04-10,2024-04-11,2024-04-12,2024-04-15,2024-04-16,2024-04-17,2024-04-18,2024-04-19,2024-04-22,2024-04-23,2024-04-24,2024-04-25,2024-04-26,2024-04-29,2024-04-30
DISNEY WALT CO,0.010515,0.000721,-0.004942,0.027315,-0.001511,0.114989,-0.01945,0.008303,0.010705,0.009958,0.007978,-0.007559,-0.019355,-0.016173,-0.000279,0.000929,-0.000557,0.016159,0.012612,0.00704,0.003316,0.015543,-0.007213,-0.024896,0.00109,0.001271,0.018038,0.001336,0.000356,-0.003911,-0.000982,0.016972,0.005797,0.017029,0.002061,-0.007112,0.03012,0.004775,0.008755,0.011407,-0.006783,0.010615,-0.031265,-0.015885,0.011017,-0.008701,0.005283,-0.006612,-0.000341,-0.026803,-0.009297,0.008234,-0.008254,-0.004516,0.001601,-0.005506,0.015359,0.001847,-0.010095,-0.000355,-0.005766,-0.008744
MCDONALDS CORP,0.018311,-0.003455,-0.0373,-0.004616,0.009415,0.01601,-0.008427,-0.000104,-0.00805,0.003692,0.012805,0.000548,0.002157,0.004306,0.006839,0.006184,-0.002116,-0.011309,0.004868,-0.004201,-0.005303,0.000722,0.005499,0.001333,-0.006213,0.004947,0.007759,-0.00173,-0.038905,-0.003995,-0.009193,-0.002006,0.0154,0.005586,-0.003234,-0.003174,-0.014188,0.0,0.012203,-0.000248,-0.006136,-0.00885,-0.007921,-0.019779,-0.012588,0.003262,0.007026,-0.002858,-0.000186,-0.004579,-0.004338,-0.003005,0.017029,0.003816,0.003727,0.013199,0.004717,-0.00047,-0.004155,-0.009107,0.001684,-0.001864
T MOBILE U S INC,0.007877,-0.004431,0.001422,-0.006234,0.004845,-0.005254,0.00783,-0.002651,-0.001731,-0.000372,0.000929,-0.00718,0.010224,0.012342,-0.003048,0.00483,-0.002616,0.004332,-0.004981,0.000916,0.000429,-0.000184,0.015673,0.009162,-0.018098,-0.002433,0.004695,-0.006555,0.002505,-0.007496,-0.006447,-0.004079,-0.002544,0.002613,-0.001427,-0.001988,0.003144,-9.3e-05,0.005649,0.007469,-0.00337,-0.003627,0.00728,-0.010107,-0.003094,-0.001304,0.000622,-0.003851,0.001933,-0.003983,-0.001437,-0.000188,0.001877,0.004747,0.009201,0.000185,0.005482,0.005697,-0.000792,-0.000549,0.001769,-0.000487
CISCO SYSTEMS INC,0.0,0.0,-0.013352,0.009493,-0.004202,0.003617,0.003604,-0.002793,-0.007001,0.012893,-0.024264,-0.012638,-0.003303,0.004143,0.001856,0.005971,-0.009415,-0.00186,-0.005175,0.00645,0.00062,0.015083,-0.003664,0.004494,-0.005491,0.01227,0.014546,-0.002987,0.000799,-0.006386,-0.017273,0.006949,-0.002639,0.008344,0.00666,-0.002005,-0.002009,-0.002617,0.00444,0.002813,0.002605,-0.013589,-0.004457,-0.012926,0.009146,-0.006385,0.036692,-0.015997,0.006503,-0.020997,-0.005156,-0.006634,-0.002713,0.006696,0.004365,-0.003725,0.003739,0.000621,-0.005171,-0.00499,-0.001672,-0.016743
ACCENTURE PLC IRELAND,0.01932,0.0055,-0.006998,-0.015229,0.005347,0.004991,0.008657,-0.011408,-0.012574,0.022519,0.001429,-0.005464,-0.017674,-0.005621,0.028816,0.016186,0.000424,0.001139,0.000318,-0.008597,0.01657,0.007139,-0.0178,0.010481,0.015965,-0.022589,-0.013089,0.019452,-0.004626,-0.001347,-0.009545,-0.005152,0.014517,0.006242,-0.093076,-0.021824,-0.010904,0.007699,0.013526,0.01663,-0.021465,-0.00799,-0.012423,-0.005447,0.007656,-0.003604,0.007987,-0.026192,0.002435,-0.030106,-0.006753,0.002139,0.001911,0.004642,0.002785,0.001704,-0.001859,-0.010384,-0.01448,-0.003204,-0.015746,-0.007422
QUALCOMM INC,-0.049828,0.00411,0.016515,0.000486,0.012422,0.015697,0.019031,0.013907,-0.019987,0.025993,0.013252,-0.021092,-0.004781,0.000329,0.018025,0.001034,0.013685,0.008088,-0.010423,0.012448,0.033589,0.021277,-0.03068,0.039889,0.046638,-0.029308,0.003224,0.011454,-0.022129,-0.004727,-0.007421,-0.001675,-0.016894,0.021755,0.018966,-0.00439,-0.015168,-0.002686,0.01233,0.001005,0.014294,-0.00396,0.01678,-0.023863,0.010427,0.012184,0.011232,-0.026827,0.024991,-0.021927,-0.008465,-0.007419,-0.02527,-0.017527,-0.0236,0.016177,0.007304,0.014131,-0.002017,0.014452,0.021369,-0.019799
ABBOTT LABORATORIES,0.011843,-0.020788,-0.004103,0.021048,-0.006053,-0.007766,-0.005515,0.00644,-0.010575,0.006467,0.0141,0.003256,0.023068,0.010545,0.009756,0.003697,-0.006446,0.005982,0.005444,-0.011745,-0.000169,0.011971,-0.012996,0.007259,0.01324,0.000331,-0.006366,0.004742,-0.004969,-0.010902,-0.028271,-0.026409,0.006403,-0.01467,9e-05,-0.00843,-0.005065,0.013544,0.017758,0.001586,-0.013813,-0.000624,-0.006606,-0.010514,0.009899,-0.006115,0.017373,-0.011295,0.002519,-0.016061,-0.002016,0.002939,-0.030309,-0.005949,0.019094,-0.001957,0.004857,-0.006506,-0.000281,0.00627,-0.002418,-0.012119
DANAHER CORP,0.021758,0.004895,-0.00207,0.009682,-0.006285,-0.003122,-0.011876,0.01597,-0.021472,0.026746,0.003911,0.004177,-0.00892,0.011624,0.008298,0.004392,-0.008627,0.012756,0.003335,-0.010051,0.010785,0.001251,-0.007026,-0.005857,0.004824,-0.001692,-0.003508,0.001187,0.00889,-0.008342,-0.015086,0.0083,0.009027,-0.008119,0.009655,0.002715,-0.027473,0.002663,0.002334,0.003819,-0.007729,-0.007466,-0.006506,-0.009986,0.009839,-0.000123,0.022723,-0.015733,-0.007606,-0.016598,-0.001209,0.002837,-0.003953,-0.012657,-0.003596,0.00242,0.072137,-0.010667,-0.01841,0.003173,0.000973,-0.00081
GENERAL ELECTRIC CO,0.02258,0.008345,0.008569,-0.000944,0.006687,0.003971,0.001654,0.00639,0.011415,0.033364,0.012765,0.005325,-0.00362,0.003028,0.017441,0.010945,0.009392,-0.00504,0.01052,0.008226,0.011218,0.014876,-0.019564,0.010389,0.043887,0.008769,-0.008335,0.005404,0.016123,-0.02004,0.012834,0.006039,0.020893,0.002709,0.015581,-0.008435,-0.009478,0.000346,0.037857,-0.025483,-0.000968,-0.022183,0.067048,0.012155,0.060452,0.001408,-0.01297,0.013723,0.006832,-0.017567,-0.006014,0.019909,-0.006953,-0.017537,-0.031908,0.014386,0.082762,-0.021092,0.013003,0.006759,0.013181,-0.016232
INTUIT INC,0.002423,0.010619,0.001595,-0.008273,0.012388,0.015393,0.007794,-0.001778,-0.028463,0.029516,0.010881,-0.012856,-0.014991,-0.011828,0.030786,0.002873,0.006108,0.008315,-0.015239,0.005659,0.005476,0.002836,-0.042908,0.016491,-0.001446,0.003681,-0.00132,0.018084,-0.011424,-0.007679,-0.037721,0.007786,0.006599,0.008037,0.018197,-0.011592,-0.007223,0.001502,0.013577,0.001942,-0.015631,-0.020708,-0.005729,-0.002761,0.023275,0.015006,-0.000449,-0.024422,-0.001034,-0.010515,-0.014474,-0.001029,0.002813,-0.007877,-0.005276,0.007601,0.03462,0.007307,-0.01432,0.01622,0.002891,-0.020004
AMERICAN EXPRESS CO,0.012354,0.015697,-0.002277,-0.001408,0.016679,0.010188,0.005966,-0.000988,-0.012202,0.005866,0.007729,0.000141,-0.000329,-0.00753,0.0147,0.002664,0.011186,0.004701,0.000229,0.006375,0.001094,-0.003414,-0.007811,0.005755,0.022751,-0.000224,-0.014236,0.011172,0.000719,-0.010502,-0.009117,0.01149,0.003258,0.028057,0.005309,-0.013792,0.00031,-0.006946,0.014657,-0.000263,-0.000351,-0.009138,0.004877,-0.027975,0.01307,0.007417,-0.019053,-0.009962,0.002527,0.0,0.000917,-0.000275,-0.003069,-0.000781,0.062253,0.008483,0.025579,0.00067,-0.008448,-0.006158,0.01392,-0.020467
VERIZON COMMUNICATIONS INC,0.003306,-0.008473,-0.017802,-0.006767,-0.016545,-0.012618,-0.004761,0.009567,0.000748,0.000498,0.010959,-0.002464,0.000247,0.014815,-0.009002,-0.001719,-0.023856,0.006047,0.004257,-0.001995,0.004498,0.002736,0.000992,-0.010409,-0.010018,-0.000506,0.015692,0.0,0.003239,-0.012171,-0.00704,0.011142,0.001002,0.003753,0.010469,-0.004193,0.012385,-0.000489,0.016891,0.010111,0.007626,0.00615,0.007052,-0.009104,-0.007774,-0.009259,-0.005392,-0.007835,-0.008885,-0.010956,0.009819,-0.008477,0.000251,0.008798,0.008971,-0.046678,0.028498,-0.00529,-0.006837,0.011729,0.010333,-0.014966
APPLIED MATERIALS INC,0.016251,0.007247,0.017303,-0.013969,0.013041,0.017496,0.068722,-0.001614,-0.028188,0.032611,0.007895,0.063466,-0.052262,0.007984,0.049388,-0.012867,0.03241,-0.00339,-0.026225,0.020654,0.042803,-0.003615,-0.010024,0.023048,0.002074,-0.033159,-0.020383,0.017729,-0.021372,0.000947,-0.010461,0.010471,0.003039,0.018476,0.027992,-0.002609,-0.008514,-0.008587,0.006435,-0.00851,0.011929,-0.012363,0.006162,-0.01924,0.021928,0.005725,0.006554,-0.005513,0.017826,-0.02404,-0.010488,0.018475,-0.04578,-0.027865,-0.023415,-0.001634,0.019951,0.014593,0.007345,0.029772,0.009244,-0.032203
CATERPILLAR INC,0.024575,0.02405,0.020026,0.004107,0.002696,-0.004914,-0.015031,0.014094,-0.02733,0.012371,0.020082,-0.003591,-0.02538,0.010837,0.015608,0.005557,0.004631,0.006915,0.005891,0.013351,0.008205,0.005791,-0.015119,0.006296,0.013676,-0.003027,-0.012441,0.006777,0.012691,0.001171,0.01477,0.014209,0.005683,0.007205,0.022752,-0.017693,-0.006032,0.001236,0.023177,0.004881,-0.007341,0.002997,0.030042,-0.015966,0.025717,-0.01537,-0.004204,0.000457,-0.000242,-0.017071,-0.004704,-0.011074,-0.004335,-0.001088,-0.005504,0.008318,0.015771,0.000743,-0.070202,0.015917,0.018696,-0.043539
TEXAS INSTRUMENTS INC,-0.002685,-0.003068,-0.001884,-0.003335,0.002526,0.00907,0.01367,-0.008128,-0.02626,0.006503,0.01799,-0.002053,0.014715,0.008234,0.008228,-0.010518,0.003727,0.003895,-0.011519,0.026313,0.022232,0.008126,-0.010438,0.007208,0.019782,-0.016945,0.010969,0.003502,-0.012128,-0.008918,0.008064,-0.019186,-0.014479,0.019309,0.015355,-0.000637,-0.00945,-0.017208,0.02954,0.007752,-0.00597,-0.016227,-0.000117,-0.010626,-0.006112,0.011702,0.023604,-0.026173,0.013498,-0.028446,0.00012,0.007454,-0.011278,-0.012251,-0.024378,0.023485,0.012483,0.056445,0.002517,0.012725,0.010198,-0.016008
INTERNATIONAL BUSINESS MACHS COR,0.017641,-0.005939,-0.012756,-5.4e-05,0.001799,0.012409,0.01074,-0.000966,-0.013215,-0.000708,0.017977,0.004121,-0.022383,-0.020388,0.025097,0.008197,-0.008561,0.004019,0.002326,-0.001457,0.017132,0.025824,-0.00575,0.021933,0.001937,-0.003002,-0.021536,0.031555,-0.005461,-0.016624,-0.012201,0.003245,0.008608,0.003207,-0.010621,-0.005524,-0.010742,-0.001536,0.012202,0.000839,-0.005918,-0.005004,0.010695,-0.015506,0.006385,0.003595,-0.002687,-0.017273,-0.000753,-0.019527,-0.005596,0.013793,-0.003537,-0.008902,0.000606,0.001762,0.001594,0.010484,-0.08251,-0.010538,0.001795,-0.007346
COMCAST CORP NEW,0.004082,-0.035095,-0.004879,-0.010029,-0.035119,-0.037564,0.019879,0.012836,-0.017836,0.004062,-0.005236,-0.013397,0.010184,0.004561,0.001434,-0.000239,0.006921,0.001896,-0.002839,0.016607,-0.001167,-0.022196,0.005018,0.00214,-0.009727,0.020125,0.022546,-0.008153,0.0022,-0.010628,-0.001168,0.008183,-0.003015,0.002559,-0.004872,-0.003497,-0.00234,-0.003752,0.013889,0.006501,-0.024683,-0.003784,-0.006697,-0.010113,-0.005108,-0.004646,-0.013756,-0.01071,0.010574,-0.019183,0.001524,-0.007862,-0.003323,0.016158,0.015649,0.008201,-0.005176,-0.003717,-0.058195,0.018484,0.00726,-0.019048
MORGAN STANLEY DEAN WITTER & CO,-0.004814,0.005183,-0.015813,0.002445,-0.001161,-0.00407,0.002802,0.01141,-0.033383,0.000357,0.019881,0.009688,-0.013295,0.001289,0.004564,0.008154,-0.010168,-0.002101,0.006551,-0.000116,0.005114,0.041166,-0.010107,-0.038932,0.005604,0.010448,-0.001149,0.001265,0.026422,-0.002798,-0.008081,-0.004752,0.00523,0.033137,0.022441,-0.015525,-0.008809,0.001536,0.024321,0.007059,-0.006691,-0.008767,0.003128,-0.007742,0.002059,0.008003,0.009334,-0.025829,-0.052482,-0.007485,0.009282,0.024716,0.010545,0.001998,0.004432,0.015773,0.018135,0.00096,-0.013745,0.002917,0.0014,-0.013788
CONOCOPHILLIPS,-0.00438,-0.006734,-0.005966,0.014095,0.007174,0.014067,-0.024056,-0.00054,-0.011971,0.003189,0.015074,-0.003874,-0.009315,0.0304,-0.005759,-0.006327,0.008161,-0.007205,0.003853,0.004463,0.015106,-0.022759,-0.003762,0.006923,0.006697,0.002306,0.019912,-0.001996,0.021996,0.018971,0.002171,0.001833,0.014635,-0.000901,0.013124,-0.003886,0.02601,-0.001901,0.006747,0.003469,0.010999,0.015465,0.007347,0.000912,0.013435,-0.008239,-0.001284,0.00431,0.000753,-0.01294,-0.007241,-0.005528,-0.009264,-0.004052,0.012284,-0.000386,0.003943,-0.004313,0.00642,0.000999,-0.000154,-0.035325
PHILIP MORRIS INTERNATIONAL INC,0.026858,-0.003216,-0.014625,0.000327,-0.0024,-0.026575,0.001236,0.009874,-0.009,0.000336,-0.00269,0.00753,-0.000112,0.010375,0.006846,0.004057,-0.012451,-0.002654,0.002661,-0.005087,-0.001445,0.005343,0.002879,0.005741,0.004611,0.012786,0.018666,0.002754,0.006866,-0.014373,0.003406,0.011244,-0.003671,-0.000421,-0.015378,-0.014317,0.002971,-0.008448,0.020469,-0.006614,-0.001965,0.004156,-0.008931,-0.00989,-0.006881,0.009388,0.008304,-0.014824,-0.003232,-0.006486,-0.002814,0.010158,0.012067,0.006845,0.02818,0.003093,0.038274,0.013926,-0.02959,-0.011135,0.006104,-0.006904
AMGEN INC,0.032775,-0.004221,-0.003775,-0.018325,-0.06391,-0.003447,-0.012651,0.01137,-0.013416,-0.001411,0.004309,-0.018577,-0.00067,-0.000176,0.006068,0.014026,-0.009717,-0.027517,-0.003699,-0.013083,0.023737,-0.003353,-0.009807,-0.000217,-0.013486,0.003262,0.005881,0.004285,-0.001989,-0.016124,-0.009833,0.00755,0.003064,0.004858,0.014283,-0.002816,0.016837,0.003383,0.016077,-0.006916,-0.004502,-0.024131,-0.006481,-0.023067,0.006938,-0.002778,0.004309,-0.014462,0.013323,-0.010074,-0.006622,0.00049,-0.00591,-0.004999,0.02352,0.011081,0.005995,-0.001938,-0.013296,0.002227,0.023705,-0.008828
TAIWAN SEMICONDUCTOR MFG CO LTD,0.003807,0.020813,0.026264,0.004967,0.046909,0.070011,-0.004636,-0.019908,-0.022306,0.013485,-0.001857,-0.018135,-0.010735,8e-05,0.029759,0.003564,0.008569,-0.015692,-0.00941,0.010127,0.040647,0.032562,-0.023796,0.0489,0.053896,-0.018968,-0.050215,0.038699,-0.015651,-0.017729,-0.018909,0.001559,-0.012954,0.013939,0.019744,0.007816,-0.002206,-0.009912,-0.015485,-0.004682,0.039985,-0.008976,0.012694,-0.016479,0.012172,0.010116,0.018279,0.00564,0.006702,-0.031793,-0.016699,-0.002426,-0.005508,-0.048623,-0.034551,0.016053,0.028362,-0.003447,0.027149,0.012593,0.001446,-0.008375
UNION PACIFIC CORP,0.021892,-0.003771,-0.006805,0.013096,-0.002841,-0.001365,0.002532,-0.008218,-0.007235,0.018322,0.001759,-0.015805,0.00223,0.016914,0.012693,0.00943,-0.016621,0.002573,0.007896,-0.001181,-0.002799,0.001937,0.000907,-0.010643,-0.007809,0.00771,-0.004343,0.005243,-0.007684,-0.012798,-0.007844,0.000942,-0.006752,0.014833,0.007308,-0.012656,-0.004572,-0.012959,0.01637,0.005314,-0.010694,-0.003165,-0.004041,-0.00356,0.005484,-0.007107,0.002081,-0.016363,-0.002913,-0.007453,-0.001962,-0.011456,-0.008778,0.00253,0.009878,0.010298,0.007762,-0.01824,0.049875,-0.003121,-0.007579,-0.015729
PFIZER INC,0.007755,-0.013192,-0.013368,0.035002,0.002182,0.000363,-0.000363,0.003628,-0.024946,0.005191,0.014755,0.003999,-0.001086,0.0029,-0.004337,0.007623,-0.020893,-0.01067,0.005578,-0.017752,0.00113,-0.026326,0.007339,0.042561,-0.014711,0.016051,0.042248,-0.01269,0.007497,-0.003189,-0.006754,-0.007874,-0.003247,0.002534,-0.001444,-0.010846,0.002558,0.005833,0.006887,-0.00108,-0.001081,-0.006133,-0.011978,-0.020941,0.000375,-0.003001,0.007524,-0.017177,0.00076,-0.018223,0.001933,-0.008491,-0.01051,-0.00118,0.024025,0.01,0.002285,-0.0019,-0.038447,0.005542,0.009449,-0.00078
SERVICENOW INC,0.007316,0.013359,0.004531,-0.009416,0.016644,0.011412,0.016925,-0.031478,-0.01726,0.023573,-0.015152,-0.019231,-0.015895,-0.006509,0.028438,0.002288,0.011272,-0.016058,-0.009581,0.015202,0.002969,0.00318,-0.046309,0.001229,0.036461,-0.01354,-0.001241,0.04337,-0.01606,0.00336,-0.045645,0.015983,0.001508,0.01403,0.007322,0.001255,0.000633,0.005073,-0.025136,0.00448,0.007831,-0.014798,0.002853,-0.002121,0.034255,0.00268,-0.004302,-0.016658,0.002795,-0.00341,-0.042799,0.012191,-0.011185,-0.006912,-0.02386,0.011262,0.026318,0.007207,-0.040252,0.010192,-0.003303,-0.038591
GOLDMAN SACHS GROUP INC,-0.000417,0.010447,-0.012479,0.005143,0.004338,-0.00419,-0.002026,0.021808,-0.035376,-0.001875,0.019522,-0.002543,0.000208,0.009752,0.005666,0.001485,-0.002122,0.001512,0.013101,-0.010504,-0.002442,0.010693,-0.003416,-0.003428,-0.002926,-0.003707,-0.002145,0.005231,0.010639,-0.009431,-0.003603,-0.007335,0.011161,0.020095,0.043484,-0.016654,-0.004621,0.003062,0.02233,0.005876,-0.010007,-0.008126,0.009387,-0.01872,0.00448,0.006053,0.000414,-0.024226,-0.008184,-0.020102,0.029243,-0.010028,0.017765,-0.001981,0.002208,0.033045,0.015934,-0.002264,-0.007068,0.017903,0.007578,-0.009517
UBER TECHNOLOGIES INC,0.022369,0.020081,0.013516,0.021452,0.002554,0.013588,-0.009775,-0.025243,-0.001881,0.147268,0.028301,-0.036614,-0.023084,-0.002089,0.020801,0.002179,0.002046,0.004977,-0.012952,0.022771,0.019245,0.003332,-0.027183,-0.00569,0.009792,-0.008941,-0.015629,0.010972,-0.000894,-0.007668,-0.020348,-0.004864,0.01823,0.020239,0.020473,-0.000249,-0.010221,-0.018889,0.002567,-0.014339,-0.007663,0.007592,-0.002208,-0.024606,0.029899,-0.027605,0.001466,-0.010514,0.024613,-0.011814,-0.024973,0.009945,-0.029543,-0.008896,-0.029453,-0.003179,0.026385,-0.020339,-0.000721,-0.003751,-0.023896,-0.016766
NEXTERA ENERGY INC,0.019103,-0.026778,-0.037489,0.004645,0.002668,-0.001596,0.005152,0.017144,-0.039965,0.013756,0.022496,-0.004191,-0.007365,0.008656,-0.007531,0.001941,-0.019637,0.007434,-0.009359,0.002725,0.000362,-0.004347,0.007822,0.002347,0.012966,0.027733,0.001038,-0.012442,0.04182,0.0,0.00907,0.001498,0.018282,0.015179,-0.013505,0.006845,0.013435,-0.018847,0.038418,0.001881,-0.008293,-0.007889,-0.005248,0.018865,0.007061,0.010595,0.008017,-0.020954,-0.001094,-0.01345,-0.005231,-0.016733,0.033874,0.003449,0.004531,0.015708,0.013627,0.005438,0.005108,-0.013602,0.02167,-0.006675
ROYAL BANK CANADA MONTREAL QUE,0.006044,-0.007739,-0.010263,0.005185,0.000928,-0.002783,0.005994,0.004315,-0.031301,0.021859,0.012401,-0.001429,0.001942,-0.003469,0.004709,0.005299,-0.006994,-0.010718,-0.004746,0.006428,0.002575,-0.001541,0.008026,0.002756,0.011911,-0.000704,0.007047,0.005698,0.004771,-0.013059,-0.00421,-0.000705,-0.004634,0.016092,0.004781,-0.014869,0.000403,-0.002716,0.012607,0.004781,-0.005749,-0.006879,0.006525,0.007181,0.013468,0.006938,-0.00262,-0.017902,-0.005746,-0.018234,-0.006191,-0.015523,0.003942,0.00124,0.009907,0.013693,0.006552,-0.015741,0.004215,0.004914,-0.001732,-0.011838
R T X CORP,0.011523,-0.002061,0.002827,0.000434,-0.003793,-0.009681,-0.005822,0.006961,-0.006035,0.008831,0.004377,-0.008498,-0.00033,-0.008463,-0.000998,0.005361,0.000111,0.004443,-0.00553,-0.00278,0.00145,0.001225,0.001668,0.002221,0.003213,0.003644,0.005722,-0.015864,0.006782,0.013251,0.012751,0.005703,0.01498,-0.000105,-0.00622,0.013579,0.000942,0.004497,0.01447,0.000821,0.002358,0.008081,-0.010147,0.018042,0.023965,0.001868,-0.002748,-0.002362,-0.005722,-0.006747,-0.000799,0.008198,-0.000892,-0.000397,0.00844,0.0,-0.001772,-0.003551,0.00683,-0.00295,0.010157,-0.008981
INTUITIVE SURGICAL INC,0.014833,-0.000156,0.000443,0.014976,0.004324,-0.011332,0.003308,-0.015687,-0.008479,0.007575,-0.004165,-0.004051,-0.002615,0.006858,0.023275,0.001773,-0.003848,-0.004662,0.000336,-0.002561,0.031898,0.006761,-0.033126,0.002169,0.011645,-0.002114,-0.033048,0.027712,-0.016461,0.003447,0.031147,-0.009236,-0.005323,-0.00041,0.004073,0.005383,-0.005989,0.015113,0.006212,-0.002524,-0.010574,-0.031681,0.002772,-0.011737,0.024992,-0.003759,0.010415,-0.006395,0.009782,-0.019018,-0.019335,0.003153,-0.01157,-0.004116,-0.01688,0.00707,0.022091,-0.005489,-0.00504,0.005923,-0.00317,-0.009408
SCHWAB CHARLES CORP NEW,-0.010331,0.01076,-0.009056,-0.007696,0.008725,0.004645,0.014407,0.017832,-0.027752,0.005103,0.025385,-0.003559,-0.012733,0.00865,0.007797,-0.00294,-0.000621,0.014752,0.004591,0.017212,-0.004642,0.017602,0.006801,0.0,0.001322,-0.014958,-0.003275,-0.006721,0.009474,-0.007895,0.006607,0.00537,0.014095,0.019312,0.03129,-0.003479,-0.003771,-0.004626,0.019437,-0.000553,0.000415,-0.012574,-0.00056,-0.00098,0.007568,0.006677,-0.001244,-0.016325,-0.006751,-0.008355,0.017136,0.025832,-0.007801,0.005931,0.006719,0.011441,0.013062,-0.000532,-0.00399,0.001335,-0.005734,-0.008181
LOWES COMPANIES INC,0.034721,-0.00336,-0.006743,0.000505,0.016367,-0.005864,0.008485,0.034194,-0.019273,0.006654,0.006169,-0.006482,-0.005907,0.01011,0.011941,0.008893,-0.005332,0.017595,0.014487,0.007831,0.016703,-0.010585,-0.005287,0.001246,0.002488,0.000951,-0.004092,0.009545,0.01706,-0.011236,0.000409,-0.005108,0.018646,0.015886,0.035879,-0.009579,-0.017408,-0.010158,0.007597,0.005526,-0.021395,-0.019376,-0.015341,-0.011176,0.005504,0.013664,0.00742,-0.029584,-0.007252,-0.014399,-0.008791,-0.007217,0.002233,-0.000306,0.006338,0.0043,0.014834,-0.014001,-0.001433,-0.000391,0.004655,-0.012774
S & P GLOBAL INC,0.019784,-0.006933,-0.005528,0.003876,0.014185,-0.050226,0.002886,-0.019092,-0.016413,-0.003006,0.007787,-0.002167,0.005761,-0.003944,0.025664,0.007008,-0.009013,-0.012852,0.003623,-0.002352,0.001471,-0.008322,-0.007357,0.009069,0.001244,0.003656,-0.00362,0.004523,-0.001353,-0.010654,-0.001559,-0.002507,0.005264,0.004859,0.005915,-0.021981,-0.001551,0.002413,0.007914,0.006244,0.003855,-0.002295,0.000821,0.004596,0.007399,0.005839,0.00205,-0.025195,-0.002641,-0.012083,-0.019746,-0.002442,0.008689,0.003057,-0.00196,0.010592,-0.008802,4.8e-05,0.005372,0.000674,-0.00113,0.001252
INTEL CORP,0.0065,-0.017528,0.003991,0.002221,0.000936,-0.006545,0.019059,0.016624,-0.019759,0.023865,-0.003168,-0.012259,0.023213,-0.023585,-0.011272,0.000233,0.0,-0.006048,-0.017318,0.025244,0.017886,0.040849,-0.053716,0.031279,0.036846,-0.046587,0.019546,0.008471,-0.04443,-0.011103,-0.002573,0.001642,-0.015453,0.003567,0.005213,0.003536,-0.017383,0.003825,0.042391,0.009139,0.007924,-0.013028,-0.082157,-0.014877,-0.025673,-0.018858,0.009215,-0.029481,0.011559,-0.051555,0.017372,-0.001377,-0.015996,-0.017937,-0.023973,0.00614,-0.003778,0.006418,0.017681,-0.091997,-0.016311,-0.02838
STRYKER CORP,0.015142,0.004375,0.002514,-0.009157,0.008682,-0.010767,0.008642,-0.002544,-0.003782,0.028311,-0.001803,0.001462,-0.003521,-0.001465,0.016084,0.005324,-0.007239,-0.000709,-0.001164,-0.00776,0.011889,0.007446,-0.009723,0.007407,0.00738,0.000699,-0.006371,0.007874,-0.004185,-0.003502,-0.009588,0.005252,0.007936,-0.010367,0.000906,-0.002518,-0.004509,-0.001852,0.026057,-0.002342,-0.008942,-0.014915,0.004637,-0.010313,0.010478,-0.003618,0.003317,-0.010202,-0.002994,-0.012244,-0.008537,-0.004335,-0.004827,-0.025533,-0.006169,0.006914,0.022064,0.005793,0.000891,-0.004568,0.009714,-0.006994
EATON CORP PLC,0.075138,0.020902,-0.002518,0.00631,0.006381,0.001319,0.017386,-0.014067,-0.006094,0.011895,0.000617,0.006273,-0.005153,0.003876,0.026772,0.00123,-0.002211,-0.002568,0.011955,0.007109,0.016263,0.009806,-0.015679,0.016477,0.014794,-0.008966,-0.016101,0.017219,0.008397,0.000167,-0.007959,0.002853,0.014092,0.02261,0.018431,0.00336,-0.014846,0.000641,0.007434,-0.005471,-0.002079,0.008717,0.019666,-0.00243,0.032328,-0.01419,-0.036677,0.001593,0.009193,0.003908,-0.01011,0.000222,-0.016395,-0.003998,-0.019162,0.016732,0.015418,0.019019,-0.005301,0.022706,0.006815,-0.025267
HONEYWELL INTERNATIONAL INC,-0.024473,-0.006082,-0.015808,0.003264,0.002376,-0.003297,0.007133,0.012882,-0.016924,0.004433,0.015805,-0.00394,0.008977,0.002966,0.006415,-0.000896,-0.007177,-0.005071,-0.003078,0.011338,-0.000302,0.002869,-0.009486,0.015962,0.010524,-0.00918,-0.002291,-0.005792,0.003013,-0.016923,0.006825,-0.004704,0.011588,0.010752,0.000994,-0.003228,-0.011209,0.012697,0.020547,0.000585,-0.015786,-0.008811,-0.011287,-0.009698,0.005611,0.003094,0.003287,-0.013911,0.006236,-0.003606,-0.010808,-0.01711,-0.001888,0.003782,0.016642,0.006795,0.002966,-0.006984,-0.009087,0.002228,0.001654,-0.005367
